,text,Sentiment
1502,'@KSA24 أكيد تميم و اودوغان مدعوون للحفلة المشكلة كورونا أضاعت عليهم الفرصة 😂',-1
1503,'في اقل من شهر الأخوة في #شرطة_عمان_السلطانية ضبط عدد من المفحطين السؤال الذي لا اجد له جواب والجميع مشغول بالوباء… https://t.co/hNGe0IMEpA',0
1504,'Libérez les plages !  https://t.co/bz3gq982RV',0
1505,"'Et hop, maintenant vous pouvez toujours aller les chercher 🖕 Les mensonges du gouvernement pour s’auto-amnistier de… https://t.co/wmB7o1ucv2'",0
1506,'Bien sûr quand on voit Qui prend des décisions hostiles et dangereuses pour les populations et fait le contraire po… https://t.co/Tq2x3xYoIc',0
1507,'🔴 اخبار ساره من فرنسا بشأن كورونا:  اعتبارا من 11 مايو.. فرنسا تسمح بحرية التجول  أعلن رئيس الوزراء الفرنسي إدوار ف… https://t.co/ifOZ0c3hmX',0
1508,"'Coronavirus - Ty, rappeur britannique connu pour son album à succès ""Upwards"" en 2003, est décédé du COVID19 à l'âg… https://t.co/I4nN8SrC6n'",0
1509,'Le maroilles du Nord et les frites belges victimes de la crise due au coronavirus https://t.co/QjpvVgsyTz https://t.co/6s4sHODJ8J',0
1510,'Le grand blond de la Canebiere va pas être content  https://t.co/aoniS9MozG',1
1511,'@MBR_Q8 فرقاهم عيد و سعيد ، هي و بريطانيا اكرهن من قبل و زاد كرهي لهن بعد ازمة كورونا . يع منهم شعوب وصخه',-1
1512,'2448 وفاة بـ #كورونا في #الولايات_المتحدة خلال 24 ساعة https://t.co/B0McJAVc3f https://t.co/ru3yPWHdbC',0
1513,'#السفر بعد #كورونا وما قبلها..  هل هناك فرق؟!  #تقرير_تلفزيوني على قناة #الحدث. https://t.co/zILpJW6UQg',0
1514,'نتيجة التفاوض بين #لبنان و #صندوق_النقد بتاخد وقت طويل بس عالسريع ممكن يعطونا نحو ٨٦٠ مليون $ لكن انتبهوا: ١- هيدا… https://t.co/5yWD95nwc2',0
1515,'أكدت أن سلامة السكان أولوية .. وزيرة الصحة: تخفيف إجراءات مكافحة كورونا في الوقت المناسب قطر بدأت بتسطيح منحنى الإص… https://t.co/BOtzwvpMJl',0
1516,'Coronavirus: Johnson compare la lutte contre la pandémie à la Seconde Guerre mondiale https://t.co/I4WZczv3VR https://t.co/k2k9IRulbe',0
1517,'حصيلة وفيات #كورونا في العالم تتجاوز 270 ألفاً https://t.co/yZFb3GwLDQ',0
1518,"'@JeanneKarp Certes mais là, c'est quand même évident que leur histoire ne tient pas debout. Comment ont-ils pu envo… https://t.co/YCYXPiXsRB'",0
1519,'#الصين تسجل إصابة واحدة جديدة بـ #كورونا',0
1520,"'Coronavirus - Le président de Lyon, Jean-Michel Aulas intente deux actions en justice après l'arrêt de la saison de… https://t.co/LaWpclNX6o'",0
1521,'@xxmadry وضعنا مع كورونا نفس اسم وصفة شهر يوليو.',0
1522,'@Al_NahdahFC @SaudiMOH @qetafwater .  ..  أ - 9 ملايين فحص  #كورونا   #المسؤولية_المجتمعيه_بنادي_النهضة  @SaudiMOH… https://t.co/pZSdGalh0H',0
1523,'ده احنا ناس غلابه قوي يخال',0
1524,'@mbi70 كورونا عدلت بعضكم 👍😊',1
1525,'بتوجيهات #محمد_بن_راشد ومتابعة حمدان ومكتوم بن محمد.. جهود كبيرة لمكافحة فيروس #كورونا وحماية المجتمع… https://t.co/hlpWGlnYaR',0
1526,'L’Ordre des médecins est à la solde de qui ? durcit le ton contre les praticiens de ville qui prescrivent l’hydroxy… https://t.co/cKhlNZtgEZ',0
1527,'ماتحجبت عن فايروس كرونا تحجبت عن كلاب الشوارع مثلك  ابوك ابو الصحافه اللي غثتنا فيك  .',-1
1528,"'""Ça va faire du bien de reprendre une activité normale"" : une librairie parisienne se prépare à rouvrir avec la fin… https://t.co/NrYUYKRmDz'",0
1529,'ههههههههههههههههههههههههههههههههههههههههههههههههههههههههههههه يعني بتخلونه عن بعد ولا ايش لو كذا باخذ ١٠ مواد بكل ت… https://t.co/E0xaIx7b6U',-1
1530,'@Manonlienard @Davy_Nador Y'a un chat qui a attraper le coronavirus à cause de son maître je pense vaux mieux évite… https://t.co/KHK5JDnJlH',0
1531,"'Le Covid-19, une maladie de pauvres ?https://t.co/tS1mswiINZ via @LObs'",0
1532,'Lutte contre le coronavirus: l'essai européen Discovery en péril https://t.co/E24UL36KS1',0
1533,"'Dites les parisiens qui veulent que les parcs soient ré-ouverts, vous vous souvenez de votre autodiscipline pré-con… https://t.co/uUe6KKAyx4'",0
1534,'2286 إجمالي حالات الشفاء من المرض .. وزارة الصحة : تعافي 216 حالة من فيروس كورونا تسجيل 918 إصابة جديدة مؤكدة بالفي… https://t.co/X2EYzF192X',0
1535,'فقدان الوعي والمسئولية حيث الإهمال يدل على عمق تدني الثقافة الصحية للمجتمع   وهو ليس فى صحتهم لوحدهم ولكن في صحة غي… https://t.co/GE0o5hkm0s',-1
1536,'Coronavirus : l'Afrique résiste mieux que le reste du monde https://t.co/XyjMr4DAs0',0
1537,'كورونا يُكسب الفرنسيين 2.5 كيلوغرام وزناً زائداً - فكر وفن - شرق وغرب: (MENAFN - Al-Bayan) التاريخ: 08 مايو 2020 تس… https://t.co/5pvnsbtvqH',0
1538,'تسجيل إصابة واحدة بكورونا في الصين و1209 في ألمانيا - عالم واحد - خارج الحدود: (MENAFN - Al-Bayan) التاريخ: 08 مايو… https://t.co/F3YaSw4k51',0
1539,'مصر- حرق فلوسه.. أمريكى يضع الدولارات فى المايكروويف ليقتل كورونا.. صور: (MENAFN - Youm7) يدفع الخوف من فيروس كورون… https://t.co/jFii1nmUIT',0
1540,'مش لدرجه كورونا يشبب..',0
1541,'#Onpeutcomptersurnous  Des nouvelles de nos partenaires💻📞  https://t.co/5nltiis4Tc',0
1542,'le contraire eût été étonnant non ?',0
1543,"'الصين تطوّق إنتشار ""#كورونا""... https://t.co/K6U1BMPwY3 https://t.co/ttfiLAfqNE'",0
1544,'@ibrahim_076 @Habt2015 لازم هذه الصوة توثق باليوم والتاريخ والحدث أزمة فيروس كورونا ١٤٤١/٩/١٤ الخميس',0
1545,"'Restons mobilisés, Dieu est du côté du peuple de Guinée. La fin de règne est toujours comme ça !'",0
1546,'Ça fait 90 piges qu’elle pratique la distanciation sociale alors elle peut la ramener.',0
1547,'وكيل #البرلمان : #كورونا سيعيد لـ البحث العلمى حقه فى الموازنة الجديدة https://t.co/t1dqiSwbxJ #فيروس_كورونا',0
1548,'ألمانيا تعلن عن حصيلة جديدة لضحايا كورونا #صدي_السعودية   https://t.co/49ARo0pIYv',0
1549,"'Une tombola, un bon moyen d'aider les soignants qui luttent sans relâche contre le coronavirus, tout en se faisant… https://t.co/MbvOz9Rxyu'",0
1550,'Si certains en doutaient.  Coronavirus : Pourquoi Les Marques Éthiques S’en Sortiront Mieux Que Les Autres ? https://t.co/VftLJH2Zwd',0
1551,'نظمها تجمع التخصصات الصحية بجامعة قطر ورش وندوات توعوية للوقاية من كورونا تحليل بيانات المسح العالمي حول الفيروس… https://t.co/jZAM4fjbs8',0
1552,'#coronavirus #déconfinement #Châlons #écoles Environ 1 000 élèves reprendront le chemin des écoles le 14 mai… https://t.co/gYgvJVQInW',0
1553,'Coronavirus: vers un déconfinement très progressif en France https://t.co/45nMq7jwDG https://t.co/5I70zDkFNZ',0
1554,'الكويت || أبرز عناوين الصحف المحليه الصادرة يوم الجمعة 2020-5-8 🗞     #الحظر_الكلي #صباح_الخير  #فيروس_كورونا… https://t.co/fUSJOpJGkp',0
1555,'J ignorais que des gens avaient cru cette idiotie. Le #tocilizumab et autres #anticytokines aident à combattre le… https://t.co/x8R6CLKNE4',0
1556,"'Le pays compte plus de 1,25 million de cas officiellement diagnostiqués  #Coronavirus #EtatsUnis  https://t.co/M1CvFx0Yb7'",0
1557,'Bravo ! Tout à fait en phase avec vous. #ÇaSuffit ! #OnNoublieraPas #RVAP (Rendez-Vous Au Procès) #COVID19france',1
1558,'Out tf',0
1559,'#France: plus de 400 millions de masques périmés dans les stocks au début de la crise https://t.co/pTC4vdwfzz #masque #coronavirus',0
1560,'@siiiill41 بلغيي كورونا',0
1561,"'@delamare41 @Vfk2A @Fraslin @XavierGrang Décidément l’instar des pro Raoult, vous êtes pétri de certitudes ... c cu… https://t.co/6Xqr0G7Nx5'",0
1562,'الكويت || أبرز عناوين الصحف المحليه الصادرة يوم الجمعة 2020-5-8 🗞     #الحظر_الكلي #صباح_الخير  #فيروس_كورونا… https://t.co/obrHjesrF9',0
1563,'الوضع خطير في عدن عشرات الوفيات والمستشفيات ترفض استقبال حالات الاشتباة بفيروس كورونا وأمراض أخرى تهاجم المدينة . ا… https://t.co/maJgj8Lflg',0
1564,'#بكين و #واشنطن تتعهدان تنفيذ اتفاقهما التجاري رغم خلافهما بشأن #كورونا https://t.co/30JAsTQUvb https://t.co/9upeCbetDE',0
1565,'@DinaRMousa1 اتحمليهم معددهم شي انتظري ورا كورونا تصير مواضيع وهيج',0
1566,'@Michael61683945 مستشفى الكويت مكتظة بحالات كورونا في صنعاء والحوثيين رفظوا الإعلان عنها ومنعوا الأطباءمن الكلام وق… https://t.co/rBUOmlytBJ',0
1567,'Coronavirus: pas d'efficacité probante de l'hydroxychloroquine sur les malades',0
1568,'Tous les prétextes sont bons pour que les haineux se défoulent.',0
1569,'رغم اعتماده أفريقياً.. علماء يحذرون من مشروب كورونا https://t.co/MP6wiYnYoy',0
1570,'@Loore_2019 @AnwarKhulaifi لورا  خلي عندك وعي وأخلاق كورونا  موجوده بعدن  لاتجيبوا أخبار كاذبه فهي ناس بسطاء يصدقك… https://t.co/S7Xfz62dfi',-1
1571,'#الكويت  #وزارة_الصحة  تطبيق العقوبة على رجل بالعقد الخامس من العمر قام بكسر قانون الحجر الصحي المنزلي والمعمول به… https://t.co/Ty1DDbheaW',0
1572,'عبدالله الدوسري مدير إدارة علاقات العمل بالتنمية لـ الراية : حفظ حقوق أصحاب العمل والعمال أولوية في ظل أزمة كورونا… https://t.co/liBmStVQKu',0
1573,"'Tom Cotton, comme d'habitude'",0
1574,'@7EvewrElxWVRE2s وفقا لتقارير وسائل الإعلام الأمريكية، قال مايكل ملحم، عمدة مدينة بيلفيل من ولاية نيو جيرسي، مؤخرا… https://t.co/uYh0b73biZ',0
1575,'هروا بهم😥 زي ماهروا بنا في البداية يوم كنا حالة وحده ☹️💔',-1
1576,'🔴 #COVID19 #COVID19PH #Coronavirus  Le gouvernement 🇫🇷 a annoncé la mise en place d’un dispositif d’aide sociale po… https://t.co/iE661WelOJ',0
1577,'دبي ريادة في الخدمات ومساندة للشركاء ضد #كورونا.. #طيران_الإمارات ضاعفت عدد رحلات الشحن… https://t.co/QWYm7cD59f',0
1578,'مواطنة إماراتية تروي قصة شفائها من كورونا بـ #الخلايا_الجذعية : كتب الله لي عمرًا جديدًا  #الامارات #فيروس_كورونا… https://t.co/pP6pM1vbUI',0
1579,'ارتفاع إصابات فيروس كورونا في المكسيك إلى 29616 والوفيات 2961 https://t.co/xNstUKJsYn https://t.co/PkFyKNHa3Q',0
1580,'تونس.. عدد المتعافين من كورونا يتخطى المصابين   https://t.co/bexCDuWZJ1',0
1581,'Déconfinement : comment pourrai-je me déplacer à partir du 11 mai ? https://t.co/RN0Lgzys4s via @franceinfo',0
1582,'@alyami_2018 سرواله لحاله يسبب كورونا ياشيخ قلعته يتزوج ٤ اجنبيات عادي😂😂',0
1583,'Coronavirus: Report des dates de résiliation de son assurance emprunteur - https://t.co/bBdAXr9t3M',0
1584,"'#CriseSanitaire #COVID19  La Corée du Sud propose un ""New Deal Digital"" pour sortir de la crise et relancer son… https://t.co/AnfsmOKWpZ'",0
1585,'🔴تصل روبي برينسيس إلى الفلبين :  وصلت السفينة السياحية روبي برينسيس المشؤومة إلى الفلبين ، ولكن سيتعين على 214 من ا… https://t.co/JLroejIzB9',0
1586,'أطلقته وزارة الصحة بالتعاون مع حمد الطبية و الرعاية الأولية والجامعة 2500 مشارك في مسح كورونا عبر المركبات د. حنان… https://t.co/QJlCsF4y8J',0
1587,'في ظل تفشّي كورونا وانهيار أسعار النفط.. وول ستريت: الاقتصاد السعودي يواجه نكسة كبرى  #جريدة_الراية |… https://t.co/p690IpOzvT',0
1588,"'@Conflits_FR Question naïve, est-ce légal? https://t.co/aNZuCkOr3s'",0
1589,'آرت https://t.co/x4N2TPnr7g',0
1590,"'لايك إذا ودك تسوي ""رتويت"" للأيـام الحلوة ؟ .  #تسهيل_الزواج_من_اجنبيه3 #على_جوي  #كورونا'",1
1591,"'Une équipe de chercheurs confirment que l'épidémie de #coronavirus #SARSCoV2 a commencé en octobre/novembre 2019, a… https://t.co/p805bXkbEH'",0
1592,'عزيزي المساهم  للشكاوي والاستفسارات   للتواصل واتساب 69933943                            فقط ولايوجد ارقام أخرى ومم… https://t.co/1T7ZF5nUDV',0
1593,'Comment ont ils pu envoyer en Chine des masques qui n'existaient plus ❓ Pourquoi la CASTE &amp;les pilleurs peuvent-ils… https://t.co/F9J0BaFKyU',0
1594,"'@Hamad_hassan20 حتى الانبياء المنزلين من السماء لم يسلموا من الجهل والجهال ,انتم صُنفتم عالمياً انكم الاقوى واشرس م… https://t.co/fY3857uCtw'",1
1595,'Ouverture des plages. « Ne pas se jeter à l’eau dès lundi » : la mise en garde d’un médecin breton #Confinement… https://t.co/AVLWgyZrcg',0
1596,'#Lille : la vie reprend doucement en ville  #coronavirus #COVID19 #deconfinement  https://t.co/SJV3J6crEr https://t.co/iliIaY2SBW',0
1597,'دام كذا الوضع عيل كورونا بيخلص بعد سنتين 🙂 محتاجين حظر تجول اجباري ع الاقل لمدة اسبوعين و اي حد يطلع بدون قفاز او م… https://t.co/rANXM81ThE',0
